Day,Time,Student,Activity,Score
3,20:50:01,S101,Week 1 quiz,0.42
3,20:50:49,S276,Week 1 quiz,0.48
3,20:51:55,S182,Week 1 homework,0.5
3,20:53:07,S372,Week 1 quiz,0.50
3,20:53:16,S101,Week 1 quiz,0.50
3,20:54:05,S276,Week 1 quiz,0.50
3,20:56:51,S215,Week 1 quiz,0.46
3,20:56:55,S182,Week 1 homework,-
3,20:57:39,S197,Week 1 quiz,0.49
3,20:59:30,S197,Week 1 quiz,0.50
3,21:01:24,S300,Week 1 quiz,0.45
3,21:02:39,S017,Week 1 quiz,0.46
3,21:04:41,S263,Week 1 homework,0.5
3,21:05:55,S017,Week 1 quiz,0.50
3,21:05:59,S164,Week 1 quiz,0.36
3,21:10:56,S300,Week 1 quiz,0.46
3,21:10:59,S064,Week 1 quiz,0.50
3,21:13:15,S276,Week 1 homework,0.5
3,21:13:40,S300,Week 1 quiz,0.50
3,21:13:59,S327,Week 1 quiz,0.41
3,21:15:04,S133,Week 1 homework,-
3,21:16:17,S164,Week 1 quiz,0.42
3,21:16:57,S280,Week 1 homework,0.5
3,21:17:14,S149,Week 1 homework,0.5
3,21:18:12,S173,Week 1 homework,0.5
3,21:18:16,S164,Week 1 quiz,0.46
3,21:19:00,S374,Week 1 quiz,0.44
3,21:19:53,S164,Week 1 quiz,0.42
3,21:20:13,S215,Week 1 quiz,0.46
3,21:21:39,S215,Week 1 quiz,0.50
3,21:22:16,S163,Week 1 homework,0.5
3,21:22:32,S120,Week 1 homework,0.5
3,21:24:29,S120,Week 1 quiz,0.42
3,21:24:54,S217,Week 1 quiz,0.45
3,21:25:27,S259,Week 1 homework,0.5
3,21:26:27,S228,Week 1 quiz,0.33
3,21:29:00,S307,Week 1 quiz,0.40
3,21:30:41,S164,Week 1 quiz,0.50
3,21:32:07,S066,Week 1 homework,0.5
3,21:32:13,S120,Week 1 quiz,0.50
3,21:32:34,S189,Week 1 quiz,0.47
3,21:36:06,S323,Week 1 homework,0.5
3,21:36:18,S232,Week 1 quiz,0.38
3,21:37:48,S234,Week 1 quiz,0.42
3,21:42:11,S221,Week 1 homework,0.5
3,21:42:14,S056,Week 1 homework,0.5
3,21:42:37,S173,Week 1 homework,0.5
3,21:42:53,S170,Week 1 quiz,0.50
3,21:43:11,S056,Week 1 quiz,0.00
3,21:43:31,S113,Week 1 quiz,0.50
3,21:43:47,S372,Week 1 homework,0.5
3,21:44:32,S061,Week 1 quiz,0.40
3,21:45:34,S189,Week 1 quiz,0.46
3,21:46:42,S001,Week 1 homework,0.5
3,21:47:00,S189,Week 1 quiz,0.50
3,21:49:25,S217,Week 1 homework,0.5
3,21:49:51,S061,Week 1 quiz,0.40
3,21:50:42,S043,Week 1 homework,0.5
3,21:50:58,S182,Week 1 quiz,0.45
3,21:51:22,S257,Week 1 quiz,0.23
3,21:53:09,S201,Week 1 homework,0.5
3,21:53:17,S061,Week 1 quiz,0.46
3,21:56:09,S318,Week 1 homework,0.5
3,21:56:20,S001,Week 1 homework,0.5
3,21:56:54,S082,Week 1 quiz,0.50
3,21:58:53,S182,Week 1 quiz,0.50
3,21:59:06,S070,Week 1 quiz,0.50
3,22:01:04,S232,Week 1 quiz,0.39
3,22:02:46,S232,Week 1 quiz,0.48
3,22:03:41,S353,Week 1 homework,0.5
3,22:04:32,S354,Week 1 homework,0.5
3,22:04:43,S353,Week 1 quiz,0.43
3,22:04:58,S054,Week 1 homework,0.5
3,22:05:27,S232,Week 1 quiz,0.45
3,22:07:12,S141,Week 1 quiz,0.46
3,22:07:12,S234,Week 1 quiz,0.50
3,22:07:27,S170,Week 1 homework,0.5
3,22:08:16,S232,Week 1 quiz,0.46
3,22:08:38,S061,Week 1 quiz,0.46
3,22:09:07,S164,Week 1 homework,-
3,22:09:20,S164,Week 1 homework,0.0
3,22:09:50,S232,Week 1 quiz,0.50
3,22:10:23,S051,Week 1 homework,0.5
3,22:10:57,S101,Week 1 homework,0.5
3,22:10:58,S061,Week 1 quiz,0.46
3,22:12:36,S344,Week 1 quiz,0.48
3,22:13:38,S094,Week 1 quiz,0.46
3,22:13:47,S061,Week 1 quiz,0.50
3,22:14:13,S159,Week 1 quiz,0.42
3,22:15:17,S257,Week 1 quiz,0.36
3,22:17:22,S039,Week 1 quiz,0.35
3,22:18:14,S072,Week 1 homework,0.5
3,22:18:57,S082,Week 1 homework,0.5
3,22:19:04,S075,Week 1 homework,0.5
3,22:19:48,S159,Week 1 quiz,0.46
3,22:20:56,S344,Week 1 quiz,0.42
3,22:22:21,S159,Week 1 quiz,0.46
3,22:22:37,S344,Week 1 quiz,0.50
3,22:25:36,S159,Week 1 quiz,0.46
3,22:25:55,S072,Week 1 quiz,0.40
3,22:26:20,S094,Week 1 quiz,0.50
3,22:26:48,S159,Week 1 quiz,0.46
3,22:27:52,S159,Week 1 quiz,0.50
3,22:28:39,S172,Week 1 homework,0.5
3,22:29:53,S257,Week 1 quiz,0.46
3,22:32:12,S107,Week 1 homework,0.5
3,22:35:14,S257,Week 1 quiz,0.50
3,22:35:37,S366,Week 1 homework,0.5
3,22:35:55,S065,Week 1 homework,0.5
3,22:37:26,S003,Week 1 homework,0.5
3,22:39:34,S072,Week 1 quiz,0.43
3,22:41:23,S166,Week 1 homework,0.5
3,22:41:24,S243,Week 1 quiz,0.36
3,22:42:01,S167,Week 1 quiz,0.44
3,22:43:13,S229,Week 1 homework,0.5
3,22:43:22,S047,Week 1 quiz,0.45
3,22:44:07,S166,Week 1 quiz,0.41
3,22:44:22,S362,Week 1 homework,0.5
3,22:46:28,S229,Week 1 quiz,0.50
3,22:46:52,S248,Week 1 quiz,0.36
3,22:47:33,S072,Week 1 quiz,0.50
3,22:48:17,S166,Week 1 quiz,0.45
3,22:50:52,S300,Week 1 homework,0.5
3,22:51:09,S243,Week 1 quiz,0.40
3,22:51:44,S166,Week 1 quiz,0.46
3,22:53:57,S215,Week 1 homework,0.5
3,22:54:21,S243,Week 1 quiz,0.50
3,22:54:27,S248,Week 1 quiz,0.39
3,22:54:33,S166,Week 1 quiz,0.50
3,22:55:45,S047,Week 1 quiz,0.50
3,22:58:17,S248,Week 1 quiz,0.40
3,22:59:52,S240,Week 1 quiz,0.45
3,23:02:38,S248,Week 1 quiz,0.42
3,23:03:00,S328,Week 1 homework,0.5
3,23:04:09,S282,Week 1 quiz,0.36
3,23:04:11,S119,Week 1 quiz,0.46
3,23:04:18,S328,Week 1 quiz,0.43
3,23:05:44,S007,Week 1 quiz,0.47
3,23:07:02,S167,Week 1 quiz,0.42
3,23:07:17,S237,Week 1 homework,0.5
3,23:07:29,S248,Week 1 quiz,0.42
3,23:07:30,S312,Week 1 homework,0.5
3,23:08:17,S188,Week 1 quiz,0.48
3,23:08:38,S350,Week 1 homework,0.5
3,23:10:17,S350,Week 1 homework,-
3,23:10:41,S350,Week 1 homework,0.5
3,23:11:16,S198,Week 1 homework,0.5
3,23:14:10,S243,Week 1 homework,0.5
3,23:15:29,S243,Week 1 homework,0.5
3,23:15:30,S188,Week 1 quiz,0.46
3,23:15:44,S026,Week 1 quiz,0.40
3,23:17:13,S045,Week 1 homework,0.5
3,23:17:42,S282,Week 1 quiz,0.46
3,23:19:02,S188,Week 1 quiz,0.50
3,23:20:10,S007,Week 1 quiz,0.50
3,23:20:25,S094,Week 1 homework,0.5
3,23:22:15,S141,Week 1 homework,0.5
3,23:23:18,S366,Week 1 homework,0.5
3,23:27:29,S239,Week 1 quiz,0.43
3,23:28:17,S234,Week 1 homework,0.5
3,23:29:28,S011,Week 1 homework,0.5
3,23:29:40,S083,Week 1 quiz,0.41
3,23:29:58,S283,Week 1 homework,0.5
3,23:30:27,S036,Week 1 homework,0.5
3,23:31:55,S350,Week 1 homework,0.5
3,23:32:14,S083,Week 1 quiz,0.50
3,23:33:28,S283,Week 1 quiz,0.39
3,23:34:59,S282,Week 1 quiz,0.46
3,23:36:11,S239,Week 1 quiz,0.49
3,23:36:36,S240,Week 1 quiz,0.50
3,23:37:28,S155,Week 1 quiz,0.46
3,23:39:41,S030,Week 1 homework,0.5
3,23:40:54,S282,Week 1 quiz,0.00
3,23:43:25,S282,Week 1 quiz,0.50
3,23:52:09,S283,Week 1 quiz,0.49
3,23:56:30,S054,Week 1 quiz,0.44
3,23:58:05,S022,Week 1 homework,0.5
4,00:00:09,S246,Week 1 homework,-
4,00:04:14,S364,Week 1 quiz,0.41
4,00:07:39,S037,Week 1 homework,0.5
4,00:11:53,S013,Week 1 homework,0.5
4,00:12:29,S364,Week 1 quiz,0.46
4,00:14:18,S364,Week 1 quiz,0.46
4,00:18:17,S364,Week 1 quiz,0.50
4,00:20:38,S030,Week 1 homework,0.5
4,00:21:22,S317,Week 1 homework,-
4,00:28:00,S349,Week 1 homework,-
4,00:55:00,S138,Week 1 quiz,0.45
4,00:57:43,S317,Week 1 quiz,0.00
4,01:03:36,S342,Week 1 quiz,0.46
4,01:09:34,S342,Week 1 quiz,0.50
4,01:18:19,S177,Week 1 homework,0.5
4,01:21:15,S177,Week 1 quiz,0.44
4,01:32:53,S177,Week 1 quiz,0.45
4,01:33:03,S077,Week 1 homework,-
4,01:34:09,S233,Week 1 quiz,0.42
4,01:36:02,S254,Week 1 quiz,0.40
4,01:37:21,S177,Week 1 quiz,0.46
4,01:39:27,S177,Week 1 quiz,0.50
4,01:41:56,S254,Week 1 quiz,0.46
4,01:44:22,S254,Week 1 quiz,0.50
4,01:46:16,S233,Week 1 quiz,0.46
4,01:49:46,S233,Week 1 quiz,0.50
4,01:50:31,S356,Week 1 homework,0.5
4,01:54:54,S188,Week 1 homework,-
4,02:03:23,S342,Week 1 homework,0.5
4,02:03:43,S254,Week 1 homework,0.5
4,02:52:46,S002,Week 1 homework,0.5
4,05:43:40,S138,Week 1 homework,0.5
4,06:08:34,S138,Week 1 quiz,0.50
4,07:30:37,S236,Week 1 homework,0.5
4,07:44:11,S167,Week 1 homework,0.5
4,07:52:20,S312,Week 1 homework,0.5
4,07:56:37,S312,Week 1 homework,0.5
4,08:03:08,S074,Week 1 homework,0.5
4,08:07:28,S080,Week 1 homework,0.5
4,08:07:41,S035,Week 1 homework,0.5
4,08:20:27,S359,Week 1 homework,0.5
4,08:32:33,S271,Week 1 quiz,0.41
4,08:32:55,S167,Week 1 quiz,0.50
4,08:38:51,S271,Week 1 quiz,0.42
4,08:43:58,S271,Week 1 quiz,0.50
4,09:06:11,S139,Week 1 homework,0.5
4,09:19:38,S092,Week 1 homework,-
4,09:39:38,S271,Week 1 homework,0.5
4,09:48:54,S309,Week 1 quiz,0.45
4,10:04:43,S087,Week 1 homework,0.5
4,10:06:19,S228,Week 1 homework,-
4,10:07:11,S351,Week 1 homework,0.0
4,10:11:57,S351,Week 1 homework,0.5
4,10:15:33,S228,Week 1 quiz,0.43
4,10:18:47,S098,Week 1 homework,0.5
4,10:19:25,S228,Week 1 quiz,0.44
4,10:21:54,S042,Week 1 quiz,0.41
4,10:23:19,S228,Week 1 quiz,0.46
4,10:26:12,S228,Week 1 quiz,0.46
4,10:32:52,S115,Week 1 homework,0.5
4,10:33:25,S115,Week 1 quiz,0.41
4,10:37:38,S042,Week 1 quiz,0.38
4,10:39:32,S314,Week 1 homework,0.5
4,10:41:13,S152,Week 1 quiz,0.46
4,10:42:09,S042,Week 1 quiz,0.50
4,10:43:09,S152,Week 1 quiz,0.50
4,10:58:28,S202,Week 1 quiz,0.33
4,10:59:18,S031,Week 1 homework,0.5
4,11:12:46,S202,Week 1 homework,0.5
4,11:12:57,S057,Week 1 quiz,0.00
4,11:16:01,S202,Week 1 quiz,0.43
4,11:16:27,S061,Week 1 homework,0.5
4,11:19:27,S202,Week 1 quiz,0.38
4,11:19:44,S262,Week 1 homework,0.5
4,11:21:02,S275,Week 1 homework,-
4,11:21:08,S156,Week 1 homework,0.5
4,11:21:21,S250,Week 1 homework,0.5
4,11:21:59,S202,Week 1 quiz,0.34
4,11:22:37,S080,Week 1 quiz,0.34
4,11:22:58,S037,Week 1 quiz,0.48
4,11:25:25,S202,Week 1 quiz,0.44
4,11:27:24,S202,Week 1 quiz,0.49
4,11:28:59,S202,Week 1 quiz,0.46
4,11:29:56,S221,Week 1 quiz,0.48
4,11:30:53,S275,Week 1 quiz,0.45
4,11:31:26,S202,Week 1 quiz,0.50
4,11:33:51,S112,Week 1 homework,0.5
4,11:34:41,S080,Week 1 quiz,0.43
4,11:38:41,S080,Week 1 quiz,0.46
4,11:39:21,S258,Week 1 homework,-
4,11:39:46,S275,Week 1 quiz,0.50
4,11:40:28,S121,Week 1 homework,-
4,11:41:36,S346,Week 1 homework,-
4,11:42:30,S112,Week 1 homework,-
4,11:42:51,S250,Week 1 quiz,0.46
4,11:44:00,S005,Week 1 quiz,0.43
4,11:44:49,S231,Week 1 homework,0.5
4,11:45:34,S205,Week 1 homework,0.5
4,11:46:27,S005,Week 1 quiz,0.43
4,11:48:46,S005,Week 1 quiz,0.47
4,11:51:38,S072,Week 1 homework,0.5
4,11:51:41,S005,Week 1 quiz,0.50
4,11:56:55,S341,Week 1 homework,0.5
4,11:58:49,S042,Week 1 homework,0.5
4,12:02:12,S301,Week 1 homework,0.5
4,12:02:40,S301,Week 1 quiz,0.46
4,12:05:16,S344,Week 1 homework,0.5
4,12:09:40,S111,Week 1 homework,-
4,12:14:37,S337,Week 1 quiz,0.50
4,12:15:29,S312,Week 1 quiz,0.40
4,12:16:38,S186,Week 1 homework,0.5
4,12:20:50,S186,Week 1 quiz,0.43
4,12:21:00,S062,Week 1 homework,0.5
4,12:21:25,S225,Week 1 quiz,0.38
4,12:23:23,S286,Week 1 quiz,0.08
4,12:23:31,S186,Week 1 quiz,0.50
4,12:25:28,S165,Week 1 quiz,0.43
4,12:25:37,S312,Week 1 quiz,0.43
4,12:26:06,S346,Week 1 quiz,0.39
4,12:28:55,S312,Week 1 quiz,0.50
4,12:31:08,S346,Week 1 quiz,0.44
4,12:36:43,S346,Week 1 quiz,0.50
4,12:38:38,S322,Week 1 homework,0.5
4,12:46:24,S148,Week 1 quiz,0.30
4,12:48:53,S165,Week 1 quiz,0.46
4,12:49:27,S337,Week 1 homework,0.5
4,12:51:34,S165,Week 1 quiz,0.50
4,12:52:03,S203,Week 1 quiz,0.47
4,13:00:30,S148,Week 1 quiz,0.41
4,13:00:44,S203,Week 1 quiz,0.46
4,13:01:32,S364,Week 1 homework,0.5
4,13:02:26,S248,Week 1 homework,0.5
4,13:02:35,S364,Week 1 homework,-
4,13:03:15,S017,Week 1 homework,0.5
4,13:03:57,S203,Week 1 quiz,0.50
4,13:05:28,S148,Week 1 quiz,0.43
4,13:07:27,S214,Week 1 quiz,0.42
4,13:08:30,S169,Week 1 quiz,0.34
4,13:12:47,S148,Week 1 quiz,0.50
4,13:12:57,S364,Week 1 homework,-
4,13:18:11,S214,Week 1 quiz,0.50
4,13:19:19,S353,Week 1 quiz,0.00
4,13:22:16,S169,Week 1 quiz,0.37
4,13:27:12,S222,Week 1 quiz,0.47
4,13:28:11,S224,Week 1 homework,-
4,13:32:07,S264,Week 1 homework,-
4,13:39:30,S264,Week 1 homework,0.5
4,13:40:55,S055,Week 1 quiz,0.46
4,13:42:15,S222,Week 1 quiz,0.50
4,13:43:40,S291,Week 1 quiz,0.43
4,13:45:24,S060,Week 1 homework,0.5
4,13:45:30,S180,Week 1 quiz,0.43
4,13:48:38,S038,Week 1 quiz,0.50
4,13:50:26,S123,Week 1 quiz,0.41
4,13:50:40,S235,Week 1 homework,0.5
4,13:55:34,S169,Week 1 homework,0.5
4,13:55:40,S203,Week 1 homework,-
4,14:09:55,S123,Week 1 quiz,0.45
4,14:12:20,S156,Week 1 homework,0.5
4,14:17:18,S156,Week 1 quiz,0.45
4,14:24:17,S222,Week 1 homework,0.5
4,14:27:32,S295,Week 1 homework,0.5
4,14:29:08,S148,Week 1 homework,0.5
4,14:31:01,S211,Week 1 quiz,0.40
4,14:31:56,S295,Week 1 quiz,0.38
4,14:32:18,S315,Week 1 homework,-
4,14:35:58,S156,Week 1 quiz,0.46
4,14:38:10,S156,Week 1 quiz,0.50
4,14:43:53,S192,Week 1 quiz,0.47
4,14:48:43,S261,Week 1 homework,0.5
4,14:53:59,S313,Week 1 quiz,0.38
4,14:57:22,S038,Week 1 homework,0.5
4,15:01:36,S313,Week 1 quiz,0.46
4,15:02:49,S313,Week 1 quiz,0.46
4,15:03:49,S313,Week 1 quiz,0.46
4,15:05:02,S313,Week 1 quiz,0.46
4,15:07:20,S313,Week 1 quiz,0.50
4,15:08:03,S351,Week 1 quiz,0.45
4,15:13:38,S228,Week 1 quiz,0.50
4,15:20:36,S313,Week 1 homework,0.5
4,15:22:49,S327,Week 1 homework,0.5
4,15:25:44,S380,Week 1 quiz,0.00
4,15:28:04,S351,Week 1 quiz,0.46
4,15:28:05,S012,Week 1 homework,0.5
4,15:30:42,S192,Week 1 homework,0.5
4,15:31:11,S012,Week 1 quiz,0.38
4,15:32:55,S351,Week 1 quiz,0.43
4,15:34:52,S351,Week 1 quiz,0.46
4,15:35:46,S053,Week 1 homework,0.5
4,15:37:51,S351,Week 1 quiz,0.50
4,15:42:55,S055,Week 1 quiz,0.46
4,15:44:14,S026,Week 1 homework,0.5
4,15:51:04,S026,Week 1 quiz,0.46
4,15:52:23,S343,Week 1 quiz,0.46
4,15:56:30,S135,Week 1 quiz,0.35
4,15:58:50,S136,Week 1 quiz,0.42
4,16:18:55,S020,Week 1 homework,0.5
4,16:21:48,S085,Week 1 homework,0.5
4,16:24:08,S308,Week 1 quiz,0.50
4,16:27:32,S302,Week 1 quiz,0.00
4,16:29:05,S232,Week 1 homework,0.5
4,16:33:23,S154,Week 1 quiz,0.41
4,16:35:24,S221,Week 1 quiz,0.46
4,16:40:58,S221,Week 1 quiz,0.46
4,16:41:30,S135,Week 1 homework,0.5
4,16:42:42,S083,Week 1 homework,0.5
4,16:43:49,S221,Week 1 quiz,0.50
4,16:48:53,S268,Week 1 homework,0.5
4,16:52:37,S078,Week 1 homework,0.5
4,17:04:57,S118,Week 1 homework,0.5
4,17:10:17,S210,Week 1 quiz,0.36
4,17:12:06,S308,Week 1 homework,0.5
4,17:19:39,S111,Week 1 quiz,0.46
4,17:20:57,S032,Week 1 homework,0.5
4,17:23:47,S021,Week 1 homework,0.5
4,17:25:55,S250,Week 1 quiz,0.46
4,17:27:22,S319,Week 1 homework,0.5
4,17:28:16,S319,Week 1 quiz,0.44
4,17:28:32,S009,Week 1 homework,-
4,17:29:17,S198,Week 1 quiz,0.40
4,17:33:40,S250,Week 1 quiz,0.50
4,17:36:26,S198,Week 1 quiz,0.46
4,17:37:53,S117,Week 1 homework,0.5
4,17:39:55,S198,Week 1 quiz,0.50
4,17:40:39,S210,Week 1 homework,0.5
4,17:41:16,S155,Week 1 homework,-
4,17:41:18,S288,Week 1 homework,0.5
4,17:43:17,S161,Week 1 quiz,0.32
4,17:47:10,S293,Week 1 homework,0.5
4,17:49:19,S216,Week 1 homework,0.5
4,17:50:11,S084,Week 1 homework,0.5
4,17:51:15,S235,Week 1 quiz,0.47
4,17:51:57,S210,Week 1 quiz,0.36
4,17:53:20,S145,Week 2 quiz,0.05
4,17:54:46,S230,Week 1 quiz,0.38
4,17:55:39,S210,Week 1 quiz,0.39
4,17:56:26,S013,Week 1 quiz,0.42
4,17:58:14,S210,Week 1 quiz,0.46
4,18:00:12,S210,Week 1 quiz,0.50
4,18:02:22,S365,Week 1 homework,0.5
4,18:09:01,S013,Week 1 quiz,0.46
4,18:12:35,S013,Week 1 quiz,0.50
4,18:13:28,S161,Week 1 quiz,0.34
4,18:15:46,S382,Week 2 quiz,0.49
4,18:18:56,S318,Week 1 quiz,0.38
4,18:19:54,S163,Week 1 quiz,0.45
4,18:20:36,S161,Week 1 quiz,0.43
4,18:25:29,S161,Week 1 quiz,0.50
4,18:26:11,S382,Week 2 quiz,0.50
4,18:31:38,S277,Week 1 quiz,0.27
4,18:34:57,S219,Week 1 homework,0.5
4,18:40:30,S055,Week 1 quiz,0.50
4,18:46:57,S316,Week 1 quiz,0.37
4,18:52:12,S230,Week 1 homework,0.5
4,18:55:19,S316,Week 1 quiz,0.48
4,18:57:07,S151,Week 1 homework,0.5
4,19:00:20,S366,Week 1 quiz,0.42
4,19:02:35,S018,Week 1 homework,0.5
4,19:03:55,S316,Week 1 quiz,0.50
4,19:08:01,S034,Week 1 quiz,0.40
4,19:10:59,S366,Week 1 quiz,0.48
4,19:14:01,S366,Week 1 quiz,0.43
4,19:16:01,S366,Week 1 quiz,0.50
4,19:20:53,S365,Week 1 quiz,0.41
4,19:21:45,S047,Week 1 homework,0.5
4,19:29:05,S034,Week 1 homework,-
4,19:29:32,S136,Week 1 quiz,0.46
4,19:32:51,S136,Week 1 quiz,0.50
4,19:34:18,S365,Week 1 quiz,0.46
4,19:36:59,S220,Week 1 quiz,0.44
4,19:37:44,S284,Week 1 homework,0.5
4,19:38:58,S284,Week 1 homework,0.5
4,19:41:15,S220,Week 1 quiz,0.46
4,19:42:22,S125,Week 1 homework,0.5
4,19:43:23,S365,Week 1 quiz,0.00
4,19:43:32,S220,Week 1 quiz,0.46
4,19:43:45,S106,Week 2 quiz,0.30
4,19:44:05,S365,Week 1 quiz,0.42
4,19:47:55,S055,Week 1 homework,0.5
4,19:48:19,S174,Week 1 homework,0.5
4,19:48:29,S136,Week 1 homework,0.5
4,19:48:44,S365,Week 1 quiz,0.46
4,19:50:55,S291,Week 1 quiz,0.49
4,19:51:08,S365,Week 1 quiz,0.04
4,19:52:25,S365,Week 1 quiz,0.46
4,19:52:38,S180,Week 1 quiz,0.48
4,19:55:56,S174,Week 1 quiz,0.50
4,20:01:37,S099,Week 1 quiz,0.47
4,20:03:54,S099,Week 1 quiz,0.50
4,20:04:15,S106,Week 2 quiz,0.43
4,20:04:28,S193,Week 1 homework,0.5
4,20:08:02,S106,Week 2 quiz,0.45
4,20:08:27,S309,Week 1 homework,0.5
4,20:11:18,S220,Week 1 quiz,0.46
4,20:12:51,S220,Week 1 quiz,0.50
4,20:15:04,S262,Week 1 quiz,0.41
4,20:17:34,S125,Week 1 quiz,0.47
4,20:21:51,S213,Week 1 quiz,0.50
4,20:23:05,S004,Week 1 homework,0.5
4,20:24:00,S158,Week 2 homework,0.11
4,20:24:52,S262,Week 1 quiz,0.47
4,20:25:05,S249,Week 1 homework,0.5
4,20:25:49,S213,Week 2 quiz,0.50
4,20:26:23,S158,Week 2 quiz,0.26
4,20:27:03,S262,Week 1 quiz,0.46
4,20:28:27,S214,Week 1 homework,0.5
4,20:29:17,S262,Week 1 quiz,0.50
4,20:31:58,S284,Week 1 quiz,0.46
4,20:35:46,S158,Week 2 quiz,0.26
4,20:38:30,S284,Week 1 quiz,0.46
4,20:41:03,S284,Week 1 quiz,0.50
4,20:41:40,S158,Week 2 quiz,0.26
4,20:45:31,S157,Week 2 quiz,0.41
4,20:50:23,S157,Week 2 quiz,0.49
4,20:51:51,S158,Week 2 quiz,0.29
4,20:55:34,S107,Week 1 quiz,0.37
4,20:57:54,S213,Week 1 homework,0.5
4,21:00:22,S158,Week 2 quiz,0.30
4,21:04:40,S080,Week 1 quiz,0.38
4,21:06:31,S073,Week 1 homework,0.0
4,21:07:07,S073,Week 1 homework,0.5
4,21:07:18,S158,Week 2 quiz,0.34
4,21:07:27,S291,Week 1 homework,0.5
4,21:08:25,S080,Week 1 quiz,0.49
4,21:10:17,S080,Week 1 quiz,0.50
4,21:13:23,S158,Week 2 quiz,0.40
4,21:25:47,S200,Week 1 quiz,0.38
4,21:34:28,S165,Week 1 homework,0.5
4,21:36:56,S200,Week 1 quiz,0.46
4,21:41:46,S200,Week 1 quiz,0.50
4,21:46:46,S380,Week 1 homework,0.5
4,21:52:06,S277,Week 1 homework,0.5
4,21:52:16,S142,Week 1 homework,0.5
4,21:55:32,S132,Week 2 quiz,0.50
4,22:08:54,S007,Week 1 homework,0.5
4,22:10:28,S381,Week 1 quiz,0.50
4,22:17:46,S358,Week 1 homework,0.5
4,22:23:11,S358,Week 1 quiz,0.41
4,22:25:38,S261,Week 1 quiz,0.39
4,22:38:44,S132,Week 2 homework,0.36
4,22:41:00,S132,Week 2 homework,0.5
4,22:42:32,S226,Week 1 quiz,0.46
4,22:42:53,S294,Week 2 quiz,0.49
4,22:43:38,S261,Week 1 quiz,0.43
4,22:45:57,S294,Week 2 quiz,0.50
4,22:48:44,S261,Week 1 quiz,0.50
4,23:13:44,S058,Week 1 quiz,0.50
4,23:42:01,S240,Week 1 homework,0.5
5,08:02:48,S152,Week 2 quiz,0.50
5,08:08:02,S152,Week 2 homework,0.5
5,08:21:14,S024,Week 2 homework,0.11
5,08:26:17,S024,Week 2 homework,0.36
5,08:27:33,S024,Week 2 homework,0.36
5,08:27:58,S024,Week 2 homework,0.5
5,08:29:56,S196,Week 1 homework,0.5
5,08:31:48,S024,Week 2 quiz,0.49
5,08:36:14,S024,Week 2 quiz,0.45
5,08:40:08,S024,Week 2 quiz,0.49
5,08:41:38,S024,Week 2 quiz,0.50
5,09:41:21,S206,Week 1 quiz,0.46
5,09:52:04,S206,Week 1 quiz,0.50
5,10:20:39,S299,Week 2 quiz,0.45
5,10:30:42,S299,Week 2 quiz,0.44
5,10:44:09,S327,Week 2 homework,0.2
5,10:46:47,S327,Week 2 homework,0.2
5,10:48:26,S327,Week 2 homework,0.2
5,10:51:57,S327,Week 2 homework,0.2
5,10:54:56,S327,Week 2 homework,0.2
5,10:55:20,S327,Week 2 homework,0.2
5,10:57:44,S327,Week 2 homework,0.32
5,11:02:46,S134,Week 1 quiz,0.48
5,11:11:11,S134,Week 1 quiz,0.46
5,11:13:00,S134,Week 1 quiz,0.46
5,11:15:45,S327,Week 2 homework,0.25
5,11:16:08,S327,Week 2 homework,0.25
5,11:17:22,S327,Week 2 homework,0.5
5,11:18:07,S134,Week 1 quiz,0.50
5,11:31:32,S134,Week 1 homework,0.5
5,11:36:00,S376,Week 1 homework,0.5
5,12:05:03,S004,Week 1 quiz,0.38
5,12:08:21,S252,Week 1 quiz,0.45
5,12:34:01,S093,Week 2 quiz,0.48
5,12:36:52,S093,Week 2 quiz,0.49
5,12:38:37,S093,Week 2 quiz,0.50
5,12:40:57,S348,Week 1 quiz,0.50
5,12:41:26,S231,Week 1 quiz,0.25
5,12:48:19,S294,Week 2 homework,0.25
5,12:48:42,S004,Week 1 quiz,0.46
5,12:53:20,S004,Week 1 quiz,0.50
5,13:10:08,S161,Week 1 homework,0.5
5,13:11:48,S058,Week 2 quiz,0.46
5,13:17:57,S058,Week 2 quiz,0.43
5,13:23:03,S058,Week 2 quiz,0.50
5,13:23:06,S294,Week 2 homework,0.48
5,13:25:07,S294,Week 2 homework,0.5
5,13:28:11,S130,Week 2 quiz,0.49
5,13:57:21,S355,Week 2 homework,0.36
5,14:02:03,S355,Week 2 homework,0.39
5,14:06:28,S151,Week 1 quiz,0.45
5,14:07:03,S355,Week 2 homework,0.48
5,14:09:51,S204,Week 2 quiz,0.36
5,14:09:55,S355,Week 2 homework,0.5
5,14:11:59,S355,Week 2 quiz,0.44
5,14:14:45,S204,Week 2 quiz,0.35
5,14:19:23,S252,Week 1 homework,0.5
5,14:41:51,S265,Week 1 homework,0.5
5,15:04:09,S337,Week 2 homework,0.36
5,15:05:20,S337,Week 2 homework,0.5
5,15:52:55,S258,Week 1 homework,0.0
5,15:53:53,S258,Week 1 homework,0.5
5,16:00:19,S330,Week 2 quiz,0.24
5,16:08:13,S322,Week 1 quiz,0.46
5,16:22:13,S076,Week 1 quiz,0.46
5,16:28:51,S116,Week 1 quiz,0.43
5,16:31:26,S330,Week 2 quiz,0.36
5,16:33:35,S093,Week 2 homework,0.0
5,16:34:20,S093,Week 2 homework,-
