Day,Time,Student,Activity,Score
3,13:24:53,S371,Week 1 quiz,0.35
3,13:27:28,S074,Week 1 quiz,0.46
3,13:30:17,S421,Week 1 homework,0.5
3,13:30:29,S308,Week 1 quiz,0.44
3,13:34:15,S352,Week 1 homework,0.5
3,13:36:01,S392,Week 1 homework,0.5
3,13:37:25,S105,Week 1 homework,0.5
3,13:40:34,S094,Week 1 homework,0.26
3,13:41:53,S277,Week 1 quiz,0.43
3,13:47:45,S130,Week 1 quiz,0.42
3,13:50:46,S094,Week 1 homework,0.03
3,13:51:25,S094,Week 1 homework,0.26
3,13:52:19,S184,Week 1 quiz,0.44
3,13:56:48,S094,Week 1 homework,0.5
3,14:00:40,S434,Week 1 quiz,0.43
3,14:02:00,S438,Week 1 quiz,0.39
3,14:05:35,S130,Week 1 quiz,0.42
3,14:05:37,S335,Week 1 homework,0.5
3,14:07:17,S277,Week 1 homework,0.26
3,14:07:55,S075,Week 1 quiz,0.46
3,14:08:58,S277,Week 1 homework,0.5
3,14:09:55,S230,Week 1 quiz,0.32
3,14:10:04,S130,Week 1 quiz,0.47
3,14:10:30,S248,Week 1 quiz,0.40
3,14:10:58,S387,Week 1 quiz,0.40
3,14:12:11,S184,Week 1 quiz,0.45
3,14:13:50,S434,Week 1 quiz,0.47
3,14:19:01,S260,Week 1 homework,0.26
3,14:21:41,S184,Week 1 quiz,0.49
3,14:21:43,S260,Week 1 homework,0.5
3,14:22:17,S108,Week 1 quiz,0.49
3,14:24:18,S225,Week 1 homework,0.5
3,14:24:36,S187,Week 1 homework,0.24
3,14:27:08,S264,Week 1 quiz,0.49
3,14:28:48,S075,Week 1 quiz,0.38
3,14:29:31,S187,Week 1 homework,0.5
3,14:29:33,S434,Week 1 homework,0.5
3,14:31:20,S308,Week 1 homework,0.5
3,14:31:49,S249,Week 1 quiz,0.47
3,14:33:52,S130,Week 1 quiz,0.50
3,14:35:08,S266,Week 1 quiz,0.43
3,14:36:08,S230,Week 1 quiz,0.42
3,14:36:14,S134,Week 1 quiz,0.47
3,14:36:54,S080,Week 1 homework,0.5
3,14:40:40,S211,Week 1 homework,0.5
3,14:42:56,S051,Week 1 quiz,0.45
3,14:44:08,S203,Week 1 quiz,0.45
3,14:46:49,S454,Week 1 quiz,0.49
3,14:47:08,S113,Week 1 quiz,0.48
3,14:47:12,S266,Week 1 quiz,0.44
3,14:48:46,S438,Week 1 quiz,0.44
3,14:50:19,S230,Week 1 quiz,0.45
3,14:50:34,S196,Week 1 homework,0.5
3,14:51:20,S057,Week 1 homework,0.5
3,14:51:50,S085,Week 1 homework,0.5
3,14:51:54,S266,Week 1 quiz,0.50
3,14:52:56,S196,Week 1 quiz,0.31
3,14:53:05,S014,Week 1 quiz,0.37
3,14:54:36,S009,Week 1 quiz,0.43
3,14:55:18,S075,Week 1 homework,0.5
3,14:55:18,S248,Week 1 quiz,0.41
3,14:57:10,S438,Week 1 quiz,0.44
3,14:58:39,S130,Week 1 homework,0.26
3,15:00:27,S130,Week 1 homework,0.5
3,15:00:57,S203,Week 1 quiz,0.50
3,15:02:06,S384,Week 1 homework,0.29
3,15:03:02,S438,Week 1 quiz,0.45
3,15:04:56,S009,Week 1 quiz,0.47
3,15:06:32,S194,Week 1 quiz,0.50
3,15:07:25,S041,Week 1 homework,0.5
3,15:07:44,S214,Week 1 quiz,0.40
3,15:07:46,S044,Week 1 homework,0.5
3,15:08:05,S249,Week 1 homework,0.5
3,15:08:31,S447,Week 1 quiz,0.32
3,15:08:59,S384,Week 1 homework,0.5
3,15:09:02,S259,Week 1 quiz,0.00
3,15:09:49,S203,Week 1 homework,0.5
3,15:10:15,S203,Week 1 homework,0.5
3,15:10:25,S259,Week 1 quiz,0.47
3,15:11:32,S438,Week 1 quiz,0.48
3,15:12:52,S454,Week 1 homework,0.5
3,15:13:09,S391,Week 1 homework,-
3,15:14:25,S259,Week 1 quiz,0.48
3,15:15:06,S375,Week 1 quiz,0.43
3,15:15:30,S184,Week 1 homework,0.5
3,15:15:52,S438,Week 1 quiz,0.48
3,15:17:09,S259,Week 1 quiz,0.48
3,15:18:08,S391,Week 1 quiz,0.39
3,15:19:33,S196,Week 1 quiz,0.50
3,15:19:40,S438,Week 1 quiz,0.50
3,15:20:49,S259,Week 1 quiz,0.49
3,15:22:40,S113,Week 1 homework,0.5
3,15:23:06,S331,Week 1 quiz,0.49
3,15:23:11,S447,Week 1 quiz,0.50
3,15:23:40,S373,Week 1 quiz,0.48
3,15:24:49,S284,Week 1 quiz,0.46
3,15:25:12,S259,Week 1 quiz,0.50
3,15:26:01,S248,Week 1 quiz,0.47
3,15:27:08,S309,Week 1 quiz,0.36
3,15:27:28,S155,Week 1 quiz,0.35
3,15:27:40,S029,Week 1 quiz,0.45
3,15:28:21,S266,Week 1 homework,0.5
3,15:28:49,S229,Week 1 quiz,0.50
3,15:28:53,S298,Week 1 quiz,0.38
3,15:30:43,S391,Week 1 quiz,0.49
3,15:31:49,S243,Week 1 quiz,0.50
3,15:31:56,S074,Week 1 homework,0.5
3,15:33:54,S019,Week 1 homework,0.5
3,15:33:55,S265,Week 1 homework,0.5
3,15:37:43,S019,Week 1 quiz,0.48
3,15:38:02,S091,Week 1 quiz,0.43
3,15:39:09,S248,Week 1 quiz,0.50
3,15:39:52,S221,Week 1 homework,0.5
3,15:40:25,S391,Week 1 quiz,0.49
3,15:41:35,S360,Week 1 quiz,0.41
3,15:41:53,S014,Week 1 quiz,0.48
3,15:41:54,S348,Week 1 homework,0.5
3,15:42:10,S144,Week 1 homework,0.26
3,15:42:29,S264,Week 1 homework,0.5
3,15:43:44,S108,Week 1 homework,0.5
3,15:43:45,S390,Week 1 quiz,0.36
3,15:43:57,S305,Week 1 homework,0.26
3,15:44:02,S399,Week 1 homework,-
3,15:44:08,S256,Week 1 quiz,0.44
3,15:44:52,S144,Week 1 homework,0.5
3,15:45:47,S305,Week 1 homework,0.5
3,15:46:09,S091,Week 1 quiz,0.48
3,15:46:17,S298,Week 1 quiz,0.47
3,15:48:02,S373,Week 1 homework,0.5
3,15:48:34,S077,Week 1 quiz,0.31
3,15:48:37,S114,Week 1 quiz,0.43
3,15:48:41,S144,Week 1 quiz,0.47
3,15:49:38,S247,Week 1 homework,0.5
3,15:50:25,S399,Week 1 homework,-
3,15:51:08,S019,Week 1 quiz,0.49
3,15:51:56,S438,Week 1 homework,0.5
3,15:52:10,S399,Week 1 homework,0.5
3,15:52:17,S138,Week 1 homework,0.26
3,15:52:33,S014,Week 1 quiz,0.48
3,15:52:35,S165,Week 1 quiz,0.48
3,15:52:50,S091,Week 1 quiz,0.50
3,15:53:05,S438,Week 1 homework,0.0
3,15:53:19,S155,Week 1 homework,0.5
3,15:53:35,S438,Week 1 homework,0.5
3,15:53:41,S446,Week 1 quiz,0.49
3,15:54:24,S039,Week 1 quiz,0.35
3,15:55:00,S447,Week 1 homework,0.5
3,15:56:21,S138,Week 1 homework,0.5
3,15:58:05,S019,Week 1 quiz,0.48
3,15:59:39,S014,Week 1 quiz,0.50
3,16:00:44,S256,Week 1 quiz,0.48
3,16:00:50,S019,Week 1 quiz,0.50
3,16:02:52,S039,Week 1 quiz,0.37
3,16:03:56,S299,Week 1 quiz,0.48
3,16:04:01,S121,Week 1 quiz,0.43
3,16:06:22,S256,Week 1 quiz,0.50
3,16:07:04,S144,Week 1 quiz,0.43
3,16:11:30,S175,Week 1 homework,0.0
3,16:13:18,S299,Week 1 quiz,0.50
3,16:13:57,S175,Week 1 homework,0.5
3,16:14:00,S348,Week 1 quiz,0.46
3,16:15:06,S302,Week 1 homework,0.5
3,16:15:16,S144,Week 1 quiz,0.48
3,16:15:56,S121,Week 1 quiz,0.43
3,16:16:26,S302,Week 1 quiz,0.25
3,16:17:34,S450,Week 1 quiz,0.43
3,16:18:21,S309,Week 1 homework,0.5
3,16:19:52,S144,Week 1 quiz,0.48
3,16:20:13,S380,Week 1 quiz,0.49
3,16:20:54,S229,Week 1 homework,0.5
3,16:21:13,S096,Week 1 homework,0.5
3,16:22:22,S194,Week 1 homework,0.5
3,16:22:26,S144,Week 1 quiz,0.50
3,16:24:07,S036,Week 1 homework,0.5
3,16:24:26,S399,Week 1 homework,0.5
3,16:24:54,S399,Week 1 quiz,0.48
3,16:26:42,S338,Week 1 quiz,0.34
3,16:27:38,S256,Week 1 homework,0.5
3,16:29:08,S069,Week 1 quiz,0.50
3,16:29:51,S360,Week 1 homework,0.5
3,16:30:34,S309,Week 1 quiz,0.46
3,16:30:49,S299,Week 1 homework,0.5
3,16:32:35,S091,Week 1 homework,0.5
3,16:35:02,S446,Week 1 quiz,0.47
3,16:35:33,S398,Week 1 quiz,0.28
3,16:36:26,S165,Week 1 quiz,0.49
3,16:37:44,S273,Week 1 quiz,0.35
3,16:40:57,S390,Week 1 quiz,0.46
3,16:45:26,S272,Week 1 quiz,0.41
3,16:48:10,S134,Week 1 homework,0.26
3,16:48:53,S228,Week 1 quiz,0.42
3,16:49:38,S134,Week 1 homework,0.0
3,16:50:28,S134,Week 1 homework,0.26
3,16:50:30,S165,Week 1 quiz,0.50
3,16:51:33,S051,Week 1 quiz,0.50
3,16:51:34,S331,Week 1 homework,0.5
3,16:54:02,S446,Week 1 homework,0.5
3,16:54:09,S134,Week 1 homework,0.5
3,16:56:51,S388,Week 1 quiz,0.38
3,16:57:12,S405,Week 1 quiz,0.46
3,16:58:24,S273,Week 1 quiz,0.43
3,17:00:29,S014,Week 1 homework,0.5
3,17:01:06,S121,Week 1 homework,0.5
3,17:01:35,S173,Week 1 quiz,0.48
3,17:05:59,S338,Week 1 homework,0.5
3,17:08:43,S178,Week 1 quiz,0.46
3,17:11:06,S273,Week 1 quiz,0.50
3,17:12:37,S201,Week 1 quiz,0.34
3,17:15:55,S165,Week 1 homework,0.03
3,17:18:20,S316,Week 1 quiz,0.38
3,17:18:52,S034,Week 1 homework,0.5
3,17:21:46,S087,Week 1 homework,0.26
3,17:23:31,S450,Week 1 homework,0.5
3,17:25:12,S171,Week 1 quiz,0.33
3,17:25:21,S442,Week 1 quiz,0.47
3,17:25:36,S165,Week 1 homework,0.5
3,17:28:19,S270,Week 1 quiz,0.46
3,17:28:54,S228,Week 1 homework,0.26
3,17:30:22,S390,Week 1 homework,0.5
3,17:30:34,S087,Week 1 homework,0.5
3,17:31:44,S228,Week 1 homework,0.5
3,17:34:37,S173,Week 1 homework,0.5
3,17:35:31,S215,Week 1 homework,0.24
3,17:35:35,S046,Week 1 quiz,0.36
3,17:36:29,S460,Week 1 homework,0.5
3,17:36:30,S380,Week 1 homework,0.5
3,17:37:00,S270,Week 1 homework,0.5
3,17:39:47,S215,Week 1 homework,0.26
3,17:43:07,S133,Week 1 quiz,0.45
3,17:43:13,S215,Week 1 homework,0.5
3,17:43:18,S020,Week 1 quiz,0.39
3,17:44:54,S160,Week 1 quiz,0.38
3,17:45:21,S104,Week 1 quiz,0.29
3,17:45:37,S048,Week 1 homework,0.0
3,17:46:00,S030,Week 1 quiz,0.45
3,17:47:03,S042,Week 1 quiz,0.43
3,17:53:12,S419,Week 1 quiz,0.43
3,17:54:51,S267,Week 1 quiz,0.50
3,17:55:11,S273,Week 1 homework,0.26
3,17:55:53,S048,Week 1 homework,0.26
3,17:55:53,S284,Week 1 homework,0.5
3,17:55:54,S396,Week 1 quiz,0.46
3,17:56:38,S023,Week 1 quiz,0.39
3,17:57:14,S273,Week 1 homework,0.26
3,17:57:43,S048,Week 1 homework,0.5
3,17:59:10,S133,Week 1 quiz,0.50
3,18:01:09,S419,Week 1 quiz,0.49
3,18:03:03,S171,Week 1 quiz,0.42
3,18:03:20,S273,Week 1 homework,0.5
3,18:06:07,S419,Week 1 quiz,0.50
3,18:19:00,S419,Week 1 homework,0.24
3,18:19:35,S050,Week 1 homework,0.5
3,18:20:28,S439,Week 1 quiz,0.38
3,18:21:31,S419,Week 1 homework,0.5
3,18:25:43,S180,Week 1 homework,0.26
3,18:28:33,S020,Week 1 homework,0.26
3,18:30:19,S020,Week 1 homework,0.5
3,18:30:31,S180,Week 1 homework,0.5
3,18:32:05,S201,Week 1 homework,0.5
3,18:32:46,S439,Week 1 quiz,0.39
3,18:36:49,S045,Week 1 quiz,0.34
3,18:39:55,S164,Week 1 quiz,0.31
3,18:40:40,S422,Week 1 homework,0.5
3,18:43:23,S220,Week 1 quiz,0.42
3,18:50:35,S288,Week 1 homework,0.26
3,18:53:36,S288,Week 1 homework,0.5
3,18:57:52,S024,Week 1 quiz,0.48
3,18:58:54,S220,Week 1 quiz,0.48
3,19:00:22,S133,Week 1 homework,0.5
3,19:06:23,S220,Week 1 quiz,0.50
3,19:06:47,S031,Week 1 homework,0.26
3,19:13:00,S031,Week 1 homework,0.5
3,19:13:22,S164,Week 1 quiz,0.30
3,19:21:11,S031,Week 1 quiz,0.40
3,19:22:06,S455,Week 1 quiz,0.39
3,19:24:15,S358,Week 1 homework,0.5
3,19:26:36,S009,Week 1 homework,0.5
3,19:26:50,S220,Week 1 homework,0.5
3,19:36:31,S328,Week 1 quiz,0.46
3,19:40:25,S443,Week 1 quiz,0.38
3,19:42:52,S178,Week 1 quiz,0.47
3,19:54:51,S181,Week 1 homework,0.5
3,19:57:40,S178,Week 1 quiz,0.23
3,20:01:20,S262,Week 1 homework,0.5
3,20:02:12,S171,Week 1 quiz,0.44
3,20:08:49,S243,Week 1 homework,0.5
3,20:10:16,S262,Week 1 quiz,0.30
3,20:12:28,S330,Week 1 quiz,0.43
3,20:15:29,S455,Week 1 quiz,0.41
3,20:17:58,S252,Week 1 quiz,0.48
3,20:20:12,S262,Week 1 quiz,0.43
3,20:21:42,S241,Week 1 homework,0.5
3,20:22:41,S171,Week 1 quiz,0.43
3,20:24:05,S401,Week 1 quiz,0.49
3,20:24:48,S455,Week 1 quiz,0.46
3,20:25:12,S164,Week 1 quiz,0.38
3,20:30:32,S148,Week 1 quiz,0.43
3,20:31:13,S262,Week 1 quiz,0.44
3,20:32:06,S171,Week 1 quiz,0.43
3,20:36:08,S262,Week 1 quiz,0.43
3,20:37:30,S171,Week 1 quiz,0.48
3,20:41:46,S262,Week 1 quiz,0.47
3,20:42:49,S171,Week 1 quiz,0.50
3,20:47:21,S262,Week 1 quiz,0.49
3,20:49:08,S223,Week 1 homework,0.5
3,20:49:33,S045,Week 1 quiz,0.44
3,20:49:34,S197,Week 1 homework,0.5
3,20:52:56,S167,Week 1 quiz,0.48
3,20:54:49,S363,Week 1 quiz,0.48
3,20:56:29,S262,Week 1 quiz,0.50
3,20:59:00,S401,Week 1 quiz,0.42
3,21:00:11,S330,Week 1 quiz,0.47
3,21:00:59,S336,Week 1 homework,0.0
3,21:02:23,S288,Week 1 quiz,0.45
3,21:02:39,S336,Week 1 homework,0.0
3,21:05:42,S401,Week 1 quiz,0.47
3,21:07:33,S068,Week 1 homework,0.26
3,21:07:48,S336,Week 1 homework,0.0
3,21:08:26,S336,Week 1 homework,0.26
3,21:09:53,S392,Week 1 quiz,0.43
3,21:10:23,S363,Week 1 quiz,0.44
3,21:11:00,S068,Week 1 homework,0.5
3,21:11:59,S401,Week 1 quiz,0.50
3,21:13:19,S336,Week 1 homework,0.26
3,21:13:51,S336,Week 1 homework,0.5
3,21:14:45,S330,Week 1 quiz,0.50
3,21:15:16,S336,Week 1 homework,0.24
3,21:15:53,S067,Week 1 homework,0.26
3,21:16:10,S336,Week 1 homework,0.5
3,21:18:41,S067,Week 1 homework,0.26
3,21:19:11,S198,Week 1 quiz,0.43
3,21:20:12,S069,Week 1 homework,0.5
3,21:22:33,S067,Week 1 homework,0.5
3,21:24:18,S054,Week 1 quiz,0.47
3,21:25:01,S363,Week 1 homework,0.26
3,21:27:02,S363,Week 1 homework,0.5
3,21:28:56,S167,Week 1 quiz,0.50
3,21:29:37,S007,Week 1 quiz,0.43
3,21:35:09,S054,Week 1 quiz,0.48
3,21:39:32,S397,Week 1 homework,0.5
3,21:41:37,S346,Week 1 quiz,0.48
3,21:41:53,S397,Week 1 quiz,0.36
3,21:42:26,S054,Week 1 quiz,0.07
3,21:43:41,S054,Week 1 quiz,0.50
3,21:43:45,S401,Week 1 homework,0.5
3,21:44:49,S442,Week 1 quiz,0.50
3,21:46:19,S128,Week 1 quiz,0.32
3,21:46:41,S330,Week 1 homework,0.5
3,21:46:52,S040,Week 1 quiz,0.44
3,21:48:27,S170,Week 1 quiz,0.38
3,21:48:46,S346,Week 1 quiz,0.49
3,21:50:58,S016,Week 1 quiz,0.47
3,21:51:47,S435,Week 1 quiz,0.33
3,21:52:30,S346,Week 1 quiz,0.50
3,21:56:05,S267,Week 1 homework,0.5
3,21:58:06,S439,Week 1 quiz,0.42
3,22:01:14,S167,Week 1 homework,0.26
3,22:03:47,S167,Week 1 homework,0.5
3,22:10:35,S238,Week 1 quiz,0.50
3,22:11:55,S346,Week 1 homework,0.5
3,22:12:26,S128,Week 1 quiz,0.47
3,22:12:38,S170,Week 1 quiz,0.44
3,22:15:35,S443,Week 1 homework,0.5
3,22:16:36,S211,Week 1 quiz,0.47
3,22:19:02,S170,Week 1 quiz,0.49
3,22:22:54,S442,Week 1 homework,0.5
3,22:23:06,S307,Week 1 quiz,0.40
3,22:23:43,S435,Week 1 quiz,0.36
3,22:27:33,S170,Week 1 homework,0.26
3,22:28:18,S371,Week 1 quiz,0.36
3,22:29:20,S170,Week 1 homework,0.5
3,22:30:55,S397,Week 1 quiz,0.47
3,22:32:22,S333,Week 1 quiz,0.50
3,22:32:48,S110,Week 1 homework,0.5
3,22:37:24,S238,Week 1 homework,0.5
3,22:40:27,S371,Week 1 quiz,0.47
3,22:42:18,S350,Week 1 homework,0.5
3,22:44:08,S210,Week 1 quiz,0.46
3,22:44:51,S343,Week 1 homework,0.5
3,22:44:59,S243,Week 1 homework,-
3,22:47:25,S054,Week 1 homework,0.26
3,22:47:33,S007,Week 1 quiz,0.47
3,22:50:30,S343,Week 1 quiz,0.45
3,22:50:39,S295,Week 1 quiz,0.46
3,22:52:41,S466,Week 1 homework,0.26
3,22:53:01,S054,Week 1 homework,0.5
3,22:53:37,S007,Week 1 quiz,0.48
3,22:55:29,S146,Week 1 homework,0.5
3,22:56:37,S126,Week 1 quiz,0.40
3,22:56:56,S466,Week 1 homework,0.5
3,22:57:51,S371,Week 1 quiz,0.48
3,22:59:42,S146,Week 1 quiz,0.46
3,23:02:47,S466,Week 1 quiz,0.42
3,23:03:43,S371,Week 1 quiz,0.50
3,23:03:57,S350,Week 1 quiz,0.50
3,23:04:08,S128,Week 1 homework,0.26
3,23:06:16,S157,Week 1 homework,0.26
3,23:07:32,S128,Week 1 homework,0.5
3,23:07:57,S007,Week 1 homework,0.5
3,23:09:16,S466,Week 1 quiz,0.39
3,23:09:53,S124,Week 1 homework,0.5
3,23:10:30,S124,Week 1 homework,0.5
3,23:11:03,S285,Week 1 quiz,0.37
3,23:11:05,S124,Week 1 homework,0.5
3,23:14:08,S126,Week 1 quiz,0.50
3,23:14:51,S157,Week 1 homework,0.5
3,23:15:15,S200,Week 1 homework,0.5
3,23:16:55,S157,Week 1 quiz,0.41
3,23:20:16,S466,Week 1 quiz,0.48
3,23:26:27,S021,Week 1 homework,0.5
3,23:28:15,S466,Week 1 quiz,0.45
3,23:28:33,S210,Week 1 homework,0.5
3,23:31:02,S101,Week 1 quiz,0.47
3,23:33:24,S466,Week 1 quiz,0.49
3,23:36:56,S466,Week 1 quiz,0.49
3,23:37:00,S339,Week 1 quiz,0.46
3,23:37:44,S237,Week 1 homework,0.5
3,23:38:47,S126,Week 1 homework,0.26
3,23:40:35,S126,Week 1 homework,0.5
3,23:41:49,S466,Week 1 quiz,0.50
3,23:45:42,S333,Week 1 homework,0.5
3,23:47:45,S021,Week 1 quiz,0.31
3,23:59:44,S325,Week 1 quiz,0.41
4,00:08:32,S016,Week 1 homework,0.26
4,00:16:44,S325,Week 1 quiz,0.43
4,00:19:33,S101,Week 1 homework,0.5
4,00:27:49,S457,Week 1 quiz,0.38
4,00:30:15,S051,Week 1 homework,0.5
4,00:39:08,S457,Week 1 quiz,0.43
4,00:40:47,S285,Week 1 homework,0.5
4,00:46:29,S110,Week 1 quiz,0.44
4,00:49:33,S415,Week 1 homework,0.26
4,00:52:32,S110,Week 1 quiz,0.48
4,00:53:34,S415,Week 1 homework,0.26
4,00:55:58,S415,Week 1 homework,0.5
4,00:56:53,S415,Week 1 quiz,0.50
4,02:29:27,S177,Week 1 quiz,0.35
4,02:41:44,S200,Week 1 quiz,0.48
4,03:10:46,S177,Week 1 quiz,0.41
4,06:50:34,S427,Week 1 homework,0.5
4,07:15:13,S294,Week 1 quiz,0.47
4,07:35:57,S294,Week 1 homework,0.5
4,07:52:46,S172,Week 1 quiz,0.39
4,07:53:56,S052,Week 1 quiz,0.30
4,08:05:57,S451,Week 1 homework,0.03
4,08:58:12,S172,Week 1 homework,0.5
4,09:03:55,S278,Week 1 homework,0.5
4,09:18:04,S337,Week 1 quiz,0.36
4,09:41:14,S375,Week 1 homework,0.5
4,09:47:36,S193,Week 1 homework,0.5
4,09:53:35,S092,Week 1 homework,0.5
4,09:54:39,S193,Week 1 quiz,0.00
4,10:02:55,S157,Week 1 quiz,0.42
4,10:07:16,S059,Week 1 quiz,0.41
4,10:10:46,S437,Week 1 quiz,0.49
4,10:11:50,S157,Week 1 quiz,0.46
4,10:11:50,S451,Week 1 homework,0.26
4,10:12:21,S116,Week 1 quiz,0.50
4,10:14:31,S174,Week 1 quiz,0.43
4,10:15:13,S176,Week 1 quiz,0.47
4,10:16:11,S451,Week 1 homework,0.5
4,10:19:13,S157,Week 1 quiz,0.48
4,10:24:35,S176,Week 1 quiz,0.50
4,10:25:32,S437,Week 1 quiz,0.48
4,10:25:33,S157,Week 1 quiz,0.50
4,10:26:33,S162,Week 1 quiz,0.45
4,10:26:43,S129,Week 1 quiz,0.48
4,10:29:13,S370,Week 1 homework,0.5
4,10:32:11,S268,Week 1 quiz,0.27
4,10:32:11,S437,Week 1 quiz,0.50
4,10:32:33,S174,Week 1 quiz,0.44
4,10:33:27,S198,Week 1 homework,0.5
4,10:33:33,S099,Week 1 homework,0.5
4,10:34:02,S259,Week 1 homework,0.24
4,10:35:07,S243,Week 1 homework,0.5
4,10:35:44,S259,Week 1 homework,0.5
4,10:36:24,S321,Week 1 homework,0.5
4,10:37:25,S321,Week 1 quiz,0.38
4,10:37:48,S174,Week 1 quiz,0.47
4,10:37:56,S084,Week 1 quiz,0.47
4,10:40:04,S099,Week 1 quiz,0.49
4,10:41:30,S365,Week 1 homework,-
4,10:42:01,S174,Week 1 quiz,0.49
4,10:44:27,S348,Week 1 quiz,0.43
4,10:44:34,S093,Week 1 homework,0.5
4,10:45:42,S084,Week 1 quiz,0.48
4,10:45:47,S162,Week 1 quiz,0.46
4,10:45:54,S329,Week 1 quiz,0.34
4,10:46:03,S230,Week 1 homework,0.26
4,10:47:02,S403,Week 1 quiz,0.43
4,10:47:06,S322,Week 1 homework,0.26
4,10:48:37,S322,Week 1 homework,0.5
4,10:50:34,S322,Week 1 quiz,0.50
4,10:50:57,S217,Week 1 quiz,0.50
4,10:51:09,S176,Week 1 homework,0.26
4,10:51:32,S268,Week 1 quiz,0.33
4,10:52:12,S230,Week 1 homework,0.5
4,10:55:11,S437,Week 1 homework,0.5
4,10:56:58,S176,Week 1 homework,0.5
4,10:58:42,S268,Week 1 quiz,0.35
4,10:59:07,S154,Week 1 homework,0.5
4,10:59:29,S433,Week 1 homework,0.5
4,10:59:49,S208,Week 1 quiz,0.45
4,11:01:02,S323,Week 1 quiz,0.38
4,11:03:13,S099,Week 1 quiz,0.50
4,11:04:05,S268,Week 1 quiz,0.34
4,11:04:55,S467,Week 1 homework,0.5
4,11:06:41,S197,Week 1 quiz,0.47
4,11:06:45,S320,Week 1 homework,-
4,11:10:38,S129,Week 1 homework,0.5
4,11:10:54,S465,Week 1 homework,0.5
4,11:12:47,S428,Week 1 homework,0.26
4,11:13:34,S428,Week 1 homework,-
4,11:14:12,S428,Week 1 homework,0.0
4,11:14:50,S428,Week 1 homework,0.26
4,11:14:52,S217,Week 1 homework,0.5
4,11:16:12,S428,Week 1 homework,0.5
4,11:17:55,S428,Week 1 quiz,0.41
4,11:18:07,S298,Week 1 homework,0.26
4,11:19:52,S465,Week 1 quiz,0.43
4,11:20:10,S389,Week 1 homework,0.5
4,11:20:24,S162,Week 1 homework,0.5
4,11:21:24,S298,Week 1 homework,0.5
4,11:24:49,S370,Week 1 quiz,0.49
4,11:26:33,S065,Week 1 quiz,0.45
4,11:28:54,S332,Week 1 homework,0.26
4,11:29:32,S124,Week 1 homework,0.24
4,11:29:47,S403,Week 1 homework,0.26
4,11:29:57,S389,Week 1 quiz,0.43
4,11:30:13,S323,Week 1 quiz,0.50
4,11:30:59,S124,Week 1 homework,0.26
4,11:31:35,S124,Week 1 homework,0.26
4,11:31:47,S332,Week 1 homework,0.5
4,11:32:04,S124,Week 1 homework,0.29
4,11:32:22,S320,Week 1 quiz,0.42
4,11:32:46,S459,Week 1 quiz,0.44
4,11:33:38,S124,Week 1 homework,-
4,11:33:46,S124,Week 1 homework,0.32
4,11:34:26,S403,Week 1 homework,0.5
4,11:36:15,S138,Week 1 quiz,0.50
4,11:36:47,S124,Week 1 homework,0.5
4,11:37:48,S404,Week 1 homework,0.26
4,11:37:50,S124,Week 1 homework,0.5
4,11:38:01,S192,Week 1 quiz,0.38
4,11:38:12,S463,Week 1 quiz,0.39
4,11:38:20,S153,Week 1 homework,0.5
4,11:38:50,S124,Week 1 homework,0.5
4,11:40:50,S124,Week 1 homework,0.5
4,11:42:31,S404,Week 1 homework,0.5
4,11:44:19,S124,Week 1 homework,0.5
4,11:44:42,S124,Week 1 homework,0.24
4,11:45:35,S124,Week 1 homework,0.5
4,11:48:22,S412,Week 1 homework,0.26
4,11:49:09,S065,Week 1 homework,0.26
4,11:49:29,S320,Week 1 homework,-
4,11:50:12,S412,Week 1 homework,0.5
4,11:51:19,S065,Week 1 homework,0.5
4,11:51:32,S183,Week 1 quiz,0.03
4,11:51:42,S423,Week 1 quiz,0.40
4,11:54:44,S412,Week 1 quiz,0.40
4,12:00:00,S320,Week 1 quiz,0.43
4,12:04:13,S365,Week 1 quiz,0.48
4,12:12:06,S463,Week 1 homework,0.5
4,12:14:25,S448,Week 1 quiz,0.36
4,12:20:23,S023,Week 1 quiz,0.37
4,12:20:32,S102,Week 1 quiz,0.44
4,12:21:23,S124,Week 1 homework,0.5
4,12:21:41,S124,Week 1 homework,0.5
4,12:22:22,S135,Week 1 homework,0.5
4,12:24:33,S389,Week 1 quiz,0.48
4,12:25:57,S122,Week 1 quiz,0.49
4,12:34:38,S171,Week 1 homework,0.5
4,12:35:17,S213,Week 1 quiz,0.49
4,12:37:03,S030,Week 1 homework,0.26
4,12:39:07,S030,Week 1 homework,0.5
4,12:39:18,S222,Week 1 quiz,0.42
4,12:40:20,S047,Week 1 quiz,0.46
4,12:42:39,S389,Week 1 quiz,0.50
4,12:53:00,S026,Week 1 homework,0.5
4,12:53:39,S015,Week 1 homework,0.5
4,12:53:39,S264,Week 1 quiz,0.49
4,12:54:24,S015,Week 1 quiz,0.43
4,12:54:26,S338,Week 1 quiz,0.39
4,12:56:35,S026,Week 1 quiz,0.39
4,12:56:50,S264,Week 1 quiz,0.50
4,12:57:29,S039,Week 1 homework,0.26
4,13:00:20,S039,Week 1 homework,0.26
4,13:01:35,S215,Week 1 quiz,0.42
4,13:02:08,S164,Week 1 quiz,0.39
4,13:05:35,S039,Week 1 homework,0.5
4,13:06:14,S174,Week 1 homework,0.5
4,13:09:06,S146,Week 1 quiz,0.50
4,13:11:40,S164,Week 1 quiz,0.38
4,13:15:32,S164,Week 1 quiz,0.36
